case,time_s,probe,x,y,u,v,speed
single,37.50000000,Q1,2.0,0.0,-0.2225881064,-0.08126263444,0.2369579728
single,37.50000000,Q2,4.0,0.75,0.4308758466,0.08809402306,0.4397892132
single,37.50000000,Q3,6.0,-0.75,0.517042191,0.05292051984,0.5197434066
single,37.50000000,Q4,8.0,0.0,0.6066240366,-0.3202716501,0.6859786088
single,37.50000000,Q5,10.0,1.0,0.683695719,0.2556428804,0.7299267898
single,37.50000000,Q6,12.0,-1.0,0.7577943079,-0.008552021089,0.7578425629
single,37.55000000,Q1,2.0,0.0,-0.2212814901,-0.07084385438,0.232345324
single,37.55000000,Q2,4.0,0.75,0.4313693374,0.07699031324,0.438186049
single,37.55000000,Q3,6.0,-0.75,0.5273209439,0.06529536041,0.5313481551
single,37.55000000,Q4,8.0,0.0,0.6115769563,-0.3293304446,0.6946113411
single,37.55000000,Q5,10.0,1.0,0.6803095226,0.2519916524,0.7254797306
single,37.55000000,Q6,12.0,-1.0,0.7627605264,-0.002756173889,0.7627655059
single,37.60000000,Q1,2.0,0.0,-0.2198991346,-0.06010438688,0.2279652753
single,37.60000000,Q2,4.0,0.75,0.4327581519,0.06543606441,0.4376773886
single,37.60000000,Q3,6.0,-0.75,0.5382950801,0.07727273106,0.5438130821
single,37.60000000,Q4,8.0,0.0,0.6171366035,-0.3374051233,0.703348992
single,37.60000000,Q5,10.0,1.0,0.6773012761,0.2475651413,0.7211279483
single,37.60000000,Q6,12.0,-1.0,0.7680071055,0.003002146105,0.7680129732
single,37.65000000,Q1,2.0,0.0,-0.2184410398,-0.04904423192,0.2238790401
single,37.65000000,Q2,4.0,0.75,0.43504229,0.05343127657,0.4383111856
single,37.65000000,Q3,6.0,-0.75,0.5499645997,0.08885263178,0.5570959084
single,37.65000000,Q4,8.0,0.0,0.6233029783,-0.3444956863,0.7121684355
single,37.65000000,Q5,10.0,1.0,0.6746709794,0.242363347,0.7168827815
single,37.65000000,Q6,12.0,-1.0,0.7735340452,0.008722938894,0.7735832268
single,37.70000000,Q1,2.0,0.0,-0.2169943002,-0.0378175642,0.220265055
single,37.70000000,Q2,4.0,0.75,0.4381636382,0.0413327645,0.4401088175
single,37.70000000,Q3,6.0,-0.75,0.561989214,0.09993616693,0.5708056711
single,37.70000000,Q4,8.0,0.0,0.6297350496,-0.3507735754,0.7208386324
single,37.70000000,Q5,10.0,1.0,0.672302341,0.2365708121,0.712710451
single,37.70000000,Q6,12.0,-1.0,0.7792223909,0.01434987537,0.7793545107
single,37.75000000,Q1,2.0,0.0,-0.2156383761,-0.02656504503,0.2172685225
single,37.75000000,Q2,4.0,0.75,0.4420691763,0.02946606827,0.4430501166
single,37.75000000,Q3,6.0,-0.75,0.5740584604,0.1104331091,0.584584115
single,37.75000000,Q4,8.0,0.0,0.6361216777,-0.3563952059,0.7291559035
single,37.75000000,Q5,10.0,1.0,0.6700892624,0.230355904,0.7085784799
single,37.75000000,Q6,12.0,-1.0,0.7849636141,0.01983156364,0.7852140895
single,37.80000000,Q1,2.0,0.0,-0.2142751682,-0.01511301832,0.2148074743
single,37.80000000,Q2,4.0,0.75,0.4468243613,0.01742928621,0.4471641643
single,37.80000000,Q3,6.0,-0.75,0.5865556263,0.1204548502,0.5987961871
single,37.80000000,Q4,8.0,0.0,0.6428469861,-0.3611674723,0.7373562169
single,37.80000000,Q5,10.0,1.0,0.6681627296,0.2235107615,0.7045555292
single,37.80000000,Q6,12.0,-1.0,0.7908917006,0.02523145053,0.7912940718
single,37.85000000,Q1,2.0,0.0,-0.2129046763,-0.003461484059,0.2129328135
single,37.85000000,Q2,4.0,0.75,0.4524291931,0.005222418323,0.4524593334
single,37.85000000,Q3,6.0,-0.75,0.5994807117,0.1300013903,0.6134146111
single,37.85000000,Q4,8.0,0.0,0.6499109748,-0.3650903749,0.7454362863
single,37.85000000,Q5,10.0,1.0,0.6665227425,0.2160353846,0.7006595847
single,37.85000000,Q6,12.0,-1.0,0.7970066504,0.03054953605,0.7975919225
single,37.90000000,Q1,2.0,0.0,-0.2115269006,0.008389557749,0.2116932081
single,37.90000000,Q2,4.0,0.75,0.4588836718,-0.0071545354,0.4589394422
single,37.90000000,Q3,6.0,-0.75,0.6128337166,0.1390727294,0.6284157766
single,37.90000000,Q4,8.0,0.0,0.6573136437,-0.3681639134,0.7533962393
single,37.90000000,Q5,10.0,1.0,0.6651693012,0.2079297733,0.6969110344
single,37.90000000,Q6,12.0,-1.0,0.8033084635,0.03578582019,0.8041051625
single,37.95000000,Q1,2.0,0.0,-0.2101418409,0.0204401071,0.2111335864
single,37.95000000,Q2,4.0,0.75,0.4661877973,-0.01970157495,0.466603916
single,37.95000000,Q3,6.0,-0.75,0.6266146411,0.1476688675,0.6437794676
single,37.95000000,Q4,8.0,0.0,0.6650549929,-0.370388088,0.7612394363
single,37.95000000,Q5,10.0,1.0,0.6641024056,0.1991939276,0.693332695
single,37.95000000,Q6,12.0,-1.0,0.8097971399,0.04094030295,0.8108313734
single,38.00000000,Q1,2.0,0.0,-0.2089304247,0.03229491423,0.2114116455
single,38.00000000,Q2,4.0,0.75,0.4739251482,-0.03176724003,0.4749886353
single,38.00000000,Q3,6.0,-0.75,0.6399149946,0.1561746387,0.6586969851
single,38.00000000,Q4,8.0,0.0,0.6723037341,-0.3724683457,0.7685863514
single,38.00000000,Q5,10.0,1.0,0.6632718475,0.1902168692,0.6900086963
single,38.00000000,Q6,12.0,-1.0,0.8161129731,0.04606981353,0.817412266
single,38.05000000,Q1,2.0,0.0,-0.2078007565,0.0441547316,0.2124400967
single,38.05000000,Q2,4.0,0.75,0.4823072303,-0.04368241575,0.4842813417
single,38.05000000,Q3,6.0,-0.75,0.6531962113,0.1643945808,0.6735657865
single,38.05000000,Q4,8.0,0.0,0.6794820894,-0.3740463809,0.7756330349
single,38.05000000,Q5,10.0,1.0,0.6627031281,0.180801009,0.6869238974
single,38.05000000,Q6,12.0,-1.0,0.8224386628,0.05114548763,0.8240274359
single,38.10000000,Q1,2.0,0.0,-0.2067289346,0.05607177441,0.214198264
single,38.10000000,Q2,4.0,0.75,0.4913890558,-0.05553316446,0.494517074
single,38.10000000,Q3,6.0,-0.75,0.666578309,0.1722778546,0.6884811553
single,38.10000000,Q4,8.0,0.0,0.6866998776,-0.375028999,0.7824343244
single,38.10000000,Q5,10.0,1.0,0.6624028805,0.1708949544,0.6840925826
single,38.10000000,Q6,12.0,-1.0,0.8288217286,0.05615981775,0.8307222057
single,38.15000000,Q1,2.0,0.0,-0.2057149591,0.06804604266,0.2166769676
single,38.15000000,Q2,4.0,0.75,0.5011706246,-0.06731948618,0.5056717395
single,38.15000000,Q3,6.0,-0.75,0.6800612875,0.17982446,0.7034345678
single,38.15000000,Q4,8.0,0.0,0.6939570988,-0.3754162002,0.7889954235
single,38.15000000,Q5,10.0,1.0,0.6623711046,0.1604987055,0.6815389312
single,38.15000000,Q6,12.0,-1.0,0.8352621705,0.06111280387,0.8374948766
single,38.20000000,Q1,2.0,0.0,-0.2047588299,0.08007753636,0.2198603881
single,38.20000000,Q2,4.0,0.75,0.5116519367,-0.0790413809,0.5177212032
single,38.20000000,Q3,6.0,-0.75,0.693645147,0.1870343971,0.7184187189
single,38.20000000,Q4,8.0,0.0,0.7012537529,-0.3752079844,0.7953224865
single,38.20000000,Q5,10.0,1.0,0.6626078005,0.1496122624,0.6792885442
single,38.20000000,Q6,12.0,-1.0,0.8417599885,0.06600444599,0.8443438074
single,38.25000000,Q1,2.0,0.0,-0.2039086538,0.09202838323,0.2237140193
single,38.25000000,Q2,4.0,0.75,0.5225993194,-0.09058208345,0.5303915181
single,38.25000000,Q3,6.0,-0.75,0.7070666322,0.1940841526,0.7332202129
single,38.25000000,Q4,8.0,0.0,0.7083444078,-0.3746013194,0.8012976654
single,38.25000000,Q5,10.0,1.0,0.663146834,0.1384173132,0.6774386142
single,38.25000000,Q6,12.0,-1.0,0.8482097256,0.0708848741,0.851166496
single,38.30000000,Q1,2.0,0.0,-0.203261466,0.1036204843,0.2281500128
single,38.30000000,Q2,4.0,0.75,0.5335414364,-0.1017060694,0.5431487723
single,38.30000000,Q3,6.0,-0.75,0.7197947369,0.2013297137,0.7474209771
single,38.30000000,Q4,8.0,0.0,0.7147340082,-0.373993504,0.8066696
single,38.30000000,Q5,10.0,1.0,0.6640565154,0.1272803373,0.6761444667
single,38.30000000,Q6,12.0,-1.0,0.8543986669,0.07585520421,0.857759345
single,38.35000000,Q1,2.0,0.0,-0.2027260368,0.1151153003,0.2331295313
single,38.35000000,Q2,4.0,0.75,0.5449214246,-0.1126347722,0.5564404289
single,38.35000000,Q3,6.0,-0.75,0.7323286982,0.2084363914,0.7614138503
single,38.35000000,Q4,8.0,0.0,0.7208879912,-0.3730110091,0.8116752484
single,38.35000000,Q5,10.0,1.0,0.6652726213,0.1158567811,0.6752854614
single,38.35000000,Q6,12.0,-1.0,0.8605268009,0.08082036989,0.8643137783
single,38.40000000,Q1,2.0,0.0,-0.2023023662,0.1265128314,0.2386037382
single,38.40000000,Q2,4.0,0.75,0.5567392841,-0.1233681918,0.5702441067
single,38.40000000,Q3,6.0,-0.75,0.7446685159,0.2154041855,0.7751968535
single,38.40000000,Q4,8.0,0.0,0.7268063567,-0.3716538347,0.8163173727
single,38.40000000,Q5,10.0,1.0,0.6667951518,0.1041466448,0.6748794693
single,38.40000000,Q6,12.0,-1.0,0.8665941277,0.08578037116,0.8708292911
single,38.45000000,Q1,2.0,0.0,-0.2019904542,0.1378130774,0.2445252295
single,38.45000000,Q2,4.0,0.75,0.5689950149,-0.1339063281,0.5845393329
single,38.45000000,Q3,6.0,-0.75,0.75681419,0.2222330961,0.7887681962
single,38.45000000,Q4,8.0,0.0,0.7324891047,-0.3699219807,0.8205989035
single,38.45000000,Q5,10.0,1.0,0.6686241068,0.09214992831,0.6749442981
single,38.45000000,Q6,12.0,-1.0,0.8726006472,0.09073520802,0.8773054014
single,38.50000000,Q1,2.0,0.0,-0.2017903007,0.1490160383,0.2508487695
single,38.50000000,Q2,4.0,0.75,0.5816886169,-0.1442491813,0.5993074948
single,38.50000000,Q3,6.0,-0.75,0.7687657207,0.2289231233,0.8021262554
single,38.50000000,Q4,8.0,0.0,0.7379362353,-0.3678154472,0.8245229472
single,38.50000000,Q5,10.0,1.0,0.6707594864,0.07986663162,0.6754975703
single,38.50000000,Q6,12.0,-1.0,0.8785463594,0.09568488045,0.8837416488
single,38.55000000,Q1,2.0,0.0,-0.2017778204,0.1597863098,0.257382893
single,38.55000000,Q2,4.0,0.75,0.5942455169,-0.1543685765,0.6139685593
single,38.55000000,Q3,6.0,-0.75,0.7802940695,0.2356890634,0.8151123662
single,38.55000000,Q4,8.0,0.0,0.7426738423,-0.3653847921,0.8276898467
single,38.55000000,Q5,10.0,1.0,0.6733361819,0.06787376656,0.6767484481
single,38.55000000,Q6,12.0,-1.0,0.8842730381,0.1007428179,0.8899932142
single,38.60000000,Q1,2.0,0.0,-0.2019314639,0.1702191008,0.2641038781
single,38.60000000,Q2,4.0,0.75,0.6068288151,-0.1642725117,0.6286705568
single,38.60000000,Q3,6.0,-0.75,0.7914642519,0.2424699438,0.8277725145
single,38.60000000,Q4,8.0,0.0,0.7468364504,-0.3626156639,0.8302137094
single,38.60000000,Q5,10.0,1.0,0.6763159026,0.05600754073,0.6786310078
single,38.60000000,Q6,12.0,-1.0,0.889825598,0.1058768218,0.8961023916
single,38.65000000,Q1,2.0,0.0,-0.2022292409,0.1804115685,0.2710073798
single,38.65000000,Q2,4.0,0.75,0.6196049491,-0.1739691482,0.6435647267
single,38.65000000,Q3,6.0,-0.75,0.802342614,0.2492035438,0.8401524127
single,38.65000000,Q4,8.0,0.0,0.7505613365,-0.3594934173,0.8322126153
single,38.65000000,Q5,10.0,1.0,0.6796595744,0.04410081018,0.6810888477
single,38.65000000,Q6,12.0,-1.0,0.8952498727,0.111054035,0.9021115969
single,38.70000000,Q1,2.0,0.0,-0.2026711514,0.1903637128,0.2780538415
single,38.70000000,Q2,4.0,0.75,0.6325739188,-0.1834584859,0.658640098
single,38.70000000,Q3,6.0,-0.75,0.8129291557,0.2558898637,0.8522519783
single,38.70000000,Q4,8.0,0.0,0.7538485008,-0.3560180525,0.8336884405
single,38.70000000,Q5,10.0,1.0,0.6833671971,0.03215357489,0.6841232188
single,38.70000000,Q6,12.0,-1.0,0.9005458622,0.1162744575,0.9080212549
single,38.75000000,Q1,2.0,0.0,-0.2032571954,0.2000755337,0.2852081813
single,38.75000000,Q2,4.0,0.75,0.6457357242,-0.192740525,0.6738868863
single,38.75000000,Q3,6.0,-0.75,0.8232238769,0.2625289032,0.864071164
single,38.75000000,Q4,8.0,0.0,0.7566979431,-0.3521895693,0.8346431991
single,38.75000000,Q5,10.0,1.0,0.6874387709,0.02016583488,0.687734487
single,38.75000000,Q6,12.0,-1.0,0.9057135664,0.1215380893,0.913831807
single,38.80000000,Q1,2.0,0.0,-0.2039787079,0.209237271,0.2922114797
single,38.80000000,Q2,4.0,0.75,0.6586846738,-0.2018755616,0.6889261512
single,38.80000000,Q3,6.0,-0.75,0.8332997789,0.26903248,0.8756523264
single,38.80000000,Q4,8.0,0.0,0.7589435035,-0.3475653025,0.8347436019
single,38.80000000,Q5,10.0,1.0,0.6919467507,0.008714109673,0.6920016196
single,38.80000000,Q6,12.0,-1.0,0.9107568319,0.126861311,0.9195497807
single,38.85000000,Q1,2.0,0.0,-0.2048377534,0.2179227282,0.299079957
single,38.85000000,Q2,4.0,0.75,0.6715174275,-0.2108492296,0.7038416392
single,38.85000000,Q3,6.0,-0.75,0.8431394683,0.2754216045,0.8869843422
single,38.85000000,Q4,8.0,0.0,0.7606247712,-0.3422507215,0.8340776936
single,38.85000000,Q5,10.0,1.0,0.6968738734,-0.002338962311,0.6968777986
single,38.85000000,Q6,12.0,-1.0,0.9156747422,0.1322402198,0.925174421
single,38.90000000,Q1,2.0,0.0,-0.2058368526,0.2262220149,0.3058516142
single,38.90000000,Q2,4.0,0.75,0.6843520018,-0.2196439888,0.7187357958
single,38.90000000,Q3,6.0,-0.75,0.8527217091,0.281721929,0.8980543182
single,38.90000000,Q4,8.0,0.0,0.7617900824,-0.3363745984,0.8327496623
single,38.90000000,Q5,10.0,1.0,0.7021990617,-0.01316109141,0.7023223879
single,38.90000000,Q6,12.0,-1.0,0.9204661784,0.1376700506,0.9307045871
single,38.95000000,Q1,2.0,0.0,-0.2069760054,0.2341351312,0.3125033224
single,38.95000000,Q2,4.0,0.75,0.6971883965,-0.228259839,0.7336035812
single,38.95000000,Q3,6.0,-0.75,0.8620465012,0.2879334536,0.9088618398
single,38.95000000,Q4,8.0,0.0,0.7624394372,-0.329936933,0.8307660773
single,38.95000000,Q5,10.0,1.0,0.7079223156,-0.02375227764,0.7083206729
single,38.95000000,Q6,12.0,-1.0,0.9251311404,0.1431508032,0.9361408972
single,39.00000000,Q1,2.0,0.0,-0.2082552119,0.2416620771,0.3190153489
single,39.00000000,Q2,4.0,0.75,0.7100266118,-0.2366967804,0.7484404821
single,39.00000000,Q3,6.0,-0.75,0.8711138446,0.2940561782,0.9194065294
single,39.00000000,Q4,8.0,0.0,0.7625728355,-0.3229377255,0.8281341099
single,39.00000000,Q5,10.0,1.0,0.7140436352,-0.03411252098,0.7148580118
single,39.00000000,Q6,12.0,-1.0,0.9296696283,0.1486824778,0.9414839866
single,39.05000000,Q1,2.0,0.0,-0.2095433934,0.2485332363,0.3250803028
single,39.05000000,Q2,4.0,0.75,0.7225884182,-0.2449664921,0.7629827025
single,39.05000000,Q3,6.0,-0.75,0.8800170793,0.2998271077,0.9296915372
single,39.05000000,Q4,8.0,0.0,0.7621932785,-0.3148272592,0.82465435
single,39.05000000,Q5,10.0,1.0,0.7204652052,-0.04394947631,0.721804453
single,39.05000000,Q6,12.0,-1.0,0.9341599649,0.1541586099,0.9467944428
single,39.10000000,Q1,2.0,0.0,-0.2108705032,0.2548102198,0.3307485711
single,39.10000000,Q2,4.0,0.75,0.7349373949,-0.2530663052,0.7772872887
single,39.10000000,Q3,6.0,-0.75,0.8887348759,0.30530634,0.9397135951
single,39.10000000,Q4,8.0,0.0,0.7613000804,-0.3057311521,0.8203958494
single,39.10000000,Q5,10.0,1.0,0.7272093778,-0.05332994852,0.7291622334
single,39.10000000,Q6,12.0,-1.0,0.9385842522,0.159603528,0.9520576058
single,39.15000000,Q1,2.0,0.0,-0.2122755358,0.2605732358,0.3360942045
single,39.15000000,Q2,4.0,0.75,0.7471563124,-0.2609927453,0.7914289407
single,39.15000000,Q3,6.0,-0.75,0.8972394666,0.3105721134,0.9494702197
single,39.15000000,Q4,8.0,0.0,0.7598923483,-0.2958129391,0.81543956
single,39.15000000,Q5,10.0,1.0,0.7343052519,-0.06234090724,0.7369468039
single,39.15000000,Q6,12.0,-1.0,0.9429191902,0.1650489043,0.957255316
single,39.20000000,Q1,2.0,0.0,-0.2137584912,0.265822284,0.3411072841
single,39.20000000,Q2,4.0,0.75,0.7592451706,-0.2687458124,0.8054052028
single,39.20000000,Q3,6.0,-0.75,0.9055308514,0.3156244281,0.9589603237
single,39.20000000,Q4,8.0,0.0,0.7579700823,-0.28507262,0.8098055596
single,39.20000000,Q5,10.0,1.0,0.7417528277,-0.07098235246,0.7451414307
single,39.20000000,Q6,12.0,-1.0,0.9471647787,0.1704947388,0.9623874344
single,39.25000000,Q1,2.0,0.0,-0.2153193694,0.2705573647,0.3457798699
single,39.25000000,Q2,4.0,0.75,0.7712039695,-0.2763255065,0.8192138598
single,39.25000000,Q3,6.0,-0.75,0.9136090304,0.320463284,0.9681829253
single,39.25000000,Q4,8.0,0.0,0.7555332824,-0.273510195,0.8035162522
single,39.25000000,Q5,10.0,1.0,0.7495521049,-0.0792542842,0.7537304555
single,39.25000000,Q6,12.0,-1.0,0.9513210178,0.1759410314,0.9674538364
single,39.30000000,Q1,2.0,0.0,-0.2167835269,0.2745503961,0.3498185494
single,39.30000000,Q2,4.0,0.75,0.782839037,-0.2836596277,0.8326462287
single,39.30000000,Q3,6.0,-0.75,0.9215239947,0.3248410198,0.9771019194
single,39.30000000,Q4,8.0,0.0,0.7528053929,-0.2608586618,0.7967202778
single,39.30000000,Q5,10.0,1.0,0.7574593422,-0.08715784432,0.7624573069
single,39.30000000,Q6,12.0,-1.0,0.9554334995,0.1811971368,0.9724636622
single,39.35000000,Q1,2.0,0.0,-0.2181891497,0.2778512488,0.3532815046
single,39.35000000,Q2,4.0,0.75,0.79419272,-0.2907639626,0.8457456819
single,39.35000000,Q3,6.0,-0.75,0.9292648135,0.3288117874,0.9857232294
single,39.35000000,Q4,8.0,0.0,0.7497375574,-0.247176401,0.7894318071
single,39.35000000,Q5,10.0,1.0,0.765527834,-0.09469278316,0.7713621638
single,39.35000000,Q6,12.0,-1.0,0.959492255,0.18630474,0.9774123201
single,39.40000000,Q1,2.0,0.0,-0.2195893566,0.2805292948,0.356252959
single,39.40000000,Q2,4.0,0.75,0.8053239248,-0.2976604712,0.8585734563
single,39.40000000,Q3,6.0,-0.75,0.9368162818,0.3324509139,0.9940565155
single,39.40000000,Q4,8.0,0.0,0.7462618139,-0.2325446226,0.781654461
single,39.40000000,Q5,10.0,1.0,0.7738317155,-0.1018587534,0.7805067133
single,39.40000000,Q6,12.0,-1.0,0.9634834172,0.1913218267,0.9822954426
single,39.45000000,Q1,2.0,0.0,-0.2209841476,0.2825845343,0.3587311145
single,39.45000000,Q2,4.0,0.75,0.8162326512,-0.3043491535,0.8711280894
single,39.45000000,Q3,6.0,-0.75,0.9441783997,0.3357583994,1.002101069
single,39.45000000,Q4,8.0,0.0,0.7423781627,-0.2169633266,0.7734328811
single,39.45000000,Q5,10.0,1.0,0.7823709868,-0.1086557551,0.7898800125
single,39.45000000,Q6,12.0,-1.0,0.9674069862,0.196248397,0.9871118023
single,39.50000000,Q1,2.0,0.0,-0.2223735226,0.2840169672,0.3607154297
single,39.50000000,Q2,4.0,0.75,0.8269188995,-0.3108300095,0.8834082641
single,39.50000000,Q3,6.0,-0.75,0.9513511671,0.3387342439,1.009856391
single,39.50000000,Q4,8.0,0.0,0.7380866037,-0.200432513,0.7648169891
single,39.50000000,Q5,10.0,1.0,0.7911456478,-0.1150837881,0.7994721473
single,39.50000000,Q6,12.0,-1.0,0.9712629619,0.2010844508,0.9918602207
single,39.55000000,Q1,2.0,0.0,-0.2235018717,0.2846917529,0.3619426485
single,39.55000000,Q2,4.0,0.75,0.837361467,-0.3169656268,0.8953443109
single,39.55000000,Q3,6.0,-0.75,0.9583190878,0.3411684235,1.017237124
single,39.55000000,Q4,8.0,0.0,0.7336679029,-0.1829610729,0.7561371212
single,39.55000000,Q5,10.0,1.0,0.7997908928,-0.1213871881,0.8089501355
single,39.55000000,Q6,12.0,-1.0,0.9750285106,0.2055687011,0.9964632895
single,39.60000000,Q1,2.0,0.0,-0.2244225336,0.2846370292,0.3624689117
single,39.60000000,Q2,4.0,0.75,0.8475647783,-0.3227846796,0.9069487322
single,39.60000000,Q3,6.0,-0.75,0.9650853955,0.3431047644,1.024261051
single,39.60000000,Q4,8.0,0.0,0.7290634722,-0.1645471509,0.7474017068
single,39.60000000,Q5,10.0,1.0,0.8083828469,-0.1275149687,0.8183782099
single,39.60000000,Q6,12.0,-1.0,0.9787083971,0.2097556717,1.000933349
single,39.65000000,Q1,2.0,0.0,-0.2252149773,0.2838947175,0.3623782508
single,39.65000000,Q2,4.0,0.75,0.8575354252,-0.3283298892,0.9182415377
single,39.65000000,Q3,6.0,-0.75,0.9716549079,0.3446085628,1.030955053
single,39.65000000,Q4,8.0,0.0,0.7241860217,-0.1451879828,0.7385966046
single,39.65000000,Q5,10.0,1.0,0.8170349277,-0.1333911665,0.8278522068
single,39.65000000,Q6,12.0,-1.0,0.9823097204,0.2137265961,1.005291721
single,39.70000000,Q1,2.0,0.0,-0.2258792026,0.2824648181,0.3616735927
single,39.70000000,Q2,4.0,0.75,0.8672734075,-0.3336012556,0.9292216964
single,39.70000000,Q3,6.0,-0.75,0.978027625,0.3456798188,1.037319899
single,39.70000000,Q4,8.0,0.0,0.7190355514,-0.1248835686,0.7297999931
single,39.70000000,Q5,10.0,1.0,0.8257471351,-0.1390157814,0.8373671349
single,39.70000000,Q6,12.0,-1.0,0.9858324804,0.2174814743,1.009536463
single,39.75000000,Q1,2.0,0.0,-0.2264152097,0.2803473308,0.3603588116
single,39.75000000,Q2,4.0,0.75,0.8767787253,-0.3385987789,0.9398883265
single,39.75000000,Q3,6.0,-0.75,0.9842035469,0.3463185322,1.043356673
single,39.75000000,Q4,8.0,0.0,0.7136120613,-0.1036339084,0.7210978859
single,39.75000000,Q5,10.0,1.0,0.8345194691,-0.1443888134,0.8469184576
single,39.75000000,Q6,12.0,-1.0,0.9892766772,0.2210203063,1.013665783
single,39.80000000,Q1,2.0,0.0,-0.2266155724,0.2774897558,0.3582669148
single,39.80000000,Q2,4.0,0.75,0.8860752552,-0.3431452739,0.9501989459
single,39.80000000,Q3,6.0,-0.75,0.9900765652,0.3463078543,1.048895007
single,39.80000000,Q4,8.0,0.0,0.7082970079,-0.08181229249,0.713006243
single,39.80000000,Q5,10.0,1.0,0.8430161089,-0.1498369941,0.8562285236
single,39.80000000,Q6,12.0,-1.0,0.9925739997,0.2240661084,1.017550375
single,39.85000000,Q1,2.0,0.0,-0.2265214802,0.2739025182,0.3554357473
single,39.85000000,Q2,4.0,0.75,0.8951582557,-0.3472759251,0.9601608568
single,39.85000000,Q3,6.0,-0.75,0.9956677504,0.3456908457,1.053971741
single,39.85000000,Q4,8.0,0.0,0.7030146436,-0.05934459503,0.705514968
single,39.85000000,Q5,10.0,1.0,0.8513037399,-0.1552954428,0.8653523745
single,39.85000000,Q6,12.0,-1.0,0.9957380128,0.2266738824,1.021212632
single,39.90000000,Q1,2.0,0.0,-0.226198837,0.2696022984,0.3519251528
single,39.90000000,Q2,4.0,0.75,0.9040201409,-0.3510470279,0.9697867967
single,39.90000000,Q3,6.0,-0.75,1.001010815,0.344536404,1.05864441
single,39.90000000,Q4,8.0,0.0,0.6976437713,-0.03611221341,0.6985777864
single,39.90000000,Q5,10.0,1.0,0.8594890598,-0.1606603497,0.874375887
single,39.90000000,Q6,12.0,-1.0,0.9987904203,0.2289316321,1.024691171
single,39.95000000,Q1,2.0,0.0,-0.2256476428,0.2645890964,0.3477416406
single,39.95000000,Q2,4.0,0.75,0.9126609108,-0.3544585826,0.9790765163
single,39.95000000,Q3,6.0,-0.75,1.00610576,0.3428445292,1.062916352
single,39.95000000,Q4,8.0,0.0,0.6921843911,-0.01211514762,0.6922904074
single,39.95000000,Q5,10.0,1.0,0.8675720685,-0.165931715,0.8832975875
single,39.95000000,Q6,12.0,-1.0,1.001731222,0.2308393576,1.027984558
single,40.00000000,Q1,2.0,0.0,-0.2248678976,0.2588629121,0.3428929551
single,40.00000000,Q2,4.0,0.75,0.9210805652,-0.3575105889,0.9880299737
single,40.00000000,Q3,6.0,-0.75,1.010952585,0.3406152214,1.066791384
single,40.00000000,Q4,8.0,0.0,0.686636503,0.01264660232,0.6867529569
